-9,-6.94743,-8.34324,-9.05844,-7.88259,-8.81236,-7.65807,-8.40686,-7.65807,-8.40686,-8.34324,-9.05844,-7.52585,-8.62321
-9,-6.87873,-8.28697,-9.0978,-7.81551,-8.8271,-7.58952,-8.40229,-7.58952,-8.40229,-8.28697,-9.0978,-7.45738,-8.62856
-9,-6.81003,-8.22712,-9.13146,-7.74753,-8.83693,-7.52093,-8.39843,-7.52093,-8.39843,-8.22712,-9.13146,-7.38869,-8.62867
-9,-6.74133,-8.16425,-9.15909,-7.67902,-8.8418,-7.45231,-8.39528,-7.45231,-8.39528,-8.16425,-9.15909,-7.3202,-8.62354
-9,-6.67264,-8.09898,-9.18043,-7.61034,-8.84169,-7.38365,-8.39283,-7.38365,-8.39283,-8.09898,-9.18043,-7.2523,-8.61321
-9,-6.60394,-8.03193,-9.19527,-7.54177,-8.83746,-7.31498,-8.3908,-7.31498,-8.3908,-8.03193,-9.19527,-7.18539,-8.59773
-9,-6.53524,-7.96375,-9.20346,-7.47327,-8.83231,-7.24634,-8.38814,-7.24634,-8.38814,-7.96375,-9.20346,-7.11985,-8.57719
-9,-6.46654,-7.8951,-9.20494,-7.40482,-8.82644,-7.17771,-8.38506,-7.17771,-8.38506,-7.8951,-9.20494,-7.05607,-8.55171
-9,-6.39784,-7.82663,-9.19969,-7.33644,-8.81988,-7.10905,-8.38261,-7.10905,-8.38261,-7.82663,-9.19969,-6.99442,-8.52145
-9,-6.32914,-7.759,-9.18775,-7.26813,-8.8126,-7.04038,-8.38088,-7.04038,-8.38088,-7.759,-9.18775,-6.93129,-8.49906
-9,-6.26044,-7.69288,-9.16924,-7.19989,-8.80463,-6.97169,-8.37984,-6.97169,-8.37984,-7.69288,-9.16924,-6.86264,-8.49645
-9,-6.19175,-7.62888,-9.14434,-7.13173,-8.79609,-6.90299,-8.37952,-6.90299,-8.37952,-7.62888,-9.14434,-6.79398,-8.49413
-9,-6.12305,-7.56763,-9.11329,-7.06356,-8.78752,-6.83429,-8.3799,-6.83429,-8.3799,-7.56763,-9.11329,-6.72532,-8.4918
-9,-6.05435,-7.50971,-9.07639,-6.9954,-8.77894,-6.7656,-8.38099,-6.7656,-8.38099,-7.50971,-9.07639,-6.65666,-8.48948
-9,-5.98565,-7.4557,-9.034,-6.92724,-8.77037,-6.69692,-8.38233,-6.69692,-8.38233,-7.4557,-9.034,-6.588,-8.48715
-9,-5.91695,-7.40609,-8.98651,-6.85908,-8.7618,-6.62823,-8.38367,-6.62823,-8.38367,-7.40609,-8.98651,-6.51934,-8.48482
-9,-5.84825,-7.36034,-8.93527,-6.79092,-8.75322,-6.55955,-8.38501,-6.55955,-8.38501,-7.36034,-8.93527,-6.45068,-8.4825
-9,-5.77956,-7.31484,-8.88379,-6.72276,-8.74465,-6.49086,-8.38635,-6.49086,-8.38635,-7.31484,-8.88379,-6.38202,-8.48017
-9,-5.71086,-7.26935,-8.83232,-6.6546,-8.73608,-6.42218,-8.38769,-6.42218,-8.38769,-7.26935,-8.83232,-6.31337,-8.47785
-9,-5.64216,-7.22385,-8.78084,-6.58643,-8.72751,-6.35349,-8.38903,-6.35349,-8.38903,-7.22385,-8.78084,-6.24471,-8.47552
-9,-5.57346,-7.17836,-8.72937,-6.51827,-8.71893,-6.28481,-8.39037,-6.28481,-8.39037,-7.17836,-8.72937,-6.17605,-8.4732
-9,-5.50476,-7.13287,-8.67789,-6.45026,-8.70931,-6.21612,-8.39171,-6.21612,-8.39171,-7.13287,-8.67789,-6.10761,-8.46746
-9,-5.43606,-7.08737,-8.62641,-6.38313,-8.6948,-6.14744,-8.39305,-6.14744,-8.39305,-7.08737,-8.62641,-6.0398,-8.45653
-9,-5.36737,-7.04188,-8.57494,-6.3173,-8.67521,-6.07875,-8.39439,-6.07875,-8.39439,-7.04188,-8.57494,-5.97302,-8.44046
-9,-5.29867,-6.99638,-8.52346,-6.25316,-8.65065,-6.01015,-8.39129,-6.01015,-8.39129,-6.99638,-8.52346,-5.90767,-8.41935
-9,-5.22997,-6.93069,-8.5126,-6.19108,-8.62128,-5.94219,-8.38146,-5.94219,-8.38146,-6.93069,-8.5126,-5.84411,-8.39331
-9,-5.16127,-6.86213,-8.50833,-6.13141,-8.58726,-5.87553,-8.36496,-5.87553,-8.36496,-6.86213,-8.50833,-5.78273,-8.3625
-9,-5.09257,-6.79353,-8.50461,-6.07452,-8.54879,-5.81082,-8.34197,-5.81082,-8.34197,-6.79353,-8.50461,-5.72387,-8.32711
-9,-5.02387,-6.72493,-8.50094,-6.02072,-8.50609,-5.74871,-8.31269,-5.74871,-8.31269,-6.72493,-8.50094,-5.66789,-8.28732
-9,-4.95517,-6.65633,-8.49726,-5.97034,-8.45941,-5.68978,-8.27743,-5.68978,-8.27743,-6.65633,-8.49726,-5.6151,-8.24339
-9,-4.88648,-6.58773,-8.49358,-5.92366,-8.40903,-5.63463,-8.23652,-5.63463,-8.23652,-6.58773,-8.49358,-5.56581,-8.19555
-9,-4.81778,-6.51913,-8.48991,-5.88013,-8.35589,-5.58379,-8.19036,-5.58379,-8.19036,-6.51913,-8.48991,-5.51952,-8.1448
-9,-4.74908,-6.45053,-8.48623,-5.8368,-8.30258,-5.53775,-8.13941,-5.53775,-8.13941,-6.45053,-8.48623,-5.47343,-8.09386
-9,-4.68038,-6.38193,-8.48255,-5.79348,-8.24926,-5.49697,-8.08416,-5.49697,-8.08416,-6.38193,-8.48255,-5.42733,-8.04291
-9,-4.61168,-6.31333,-8.47888,-5.75016,-8.19594,-5.46184,-8.02515,-5.46184,-8.02515,-6.31333,-8.47888,-5.38124,-7.99197
-9,-4.54298,-6.24473,-8.4752,-5.70684,-8.14263,-5.43271,-7.96297,-5.43271,-7.96297,-6.24473,-8.4752,-5.33515,-7.94103
-9,-4.47429,-6.17613,-8.47153,-5.66351,-8.08931,-5.40986,-7.89821,-5.40986,-7.89821,-6.17613,-8.47153,-5.28906,-7.89009
-9,-4.40559,-6.10763,-8.46649,-5.62019,-8.036,-5.39352,-7.83151,-5.39352,-7.83151,-6.10763,-8.46649,-5.24297,-7.83915
-9,-4.33689,-6.03991,-8.45511,-5.57687,-7.98268,-5.38385,-7.76353,-5.38385,-7.76353,-6.03991,-8.45511,-5.19688,-7.78821
-9,-4.26819,-5.97363,-8.43716,-5.53354,-7.92936,-5.38093,-7.69492,-5.38093,-7.69492,-5.97363,-8.43716,-5.15079,-7.73726
-9,-4.19949,-5.90943,-8.41279,-5.49022,-7.87605,-5.38481,-7.62636,-5.38481,-7.62636,-5.90943,-8.41279,-5.10469,-7.68632
-9,-4.13079,-5.84792,-8.38226,-5.4469,-7.82273,-5.39121,-7.55796,-5.39121,-7.55796,-5.84792,-8.38226,-5.0586,-7.63538
-9,-4.06209,-5.7897,-8.34584,-5.40357,-7.76942,-5.397,-7.48951,-5.397,-7.48951,-5.7897,-8.34584,-5.01251,-7.58444
-9,-3.9934,-5.73533,-8.3039,-5.36025,-7.7161,-5.40208,-7.421,-5.40208,-7.421,-5.73533,-8.3039,-4.96642,-7.5335
-9,-3.9247,-5.68533,-8.25682,-5.31693,-7.66278,-5.40646,-7.35244,-5.40646,-7.35244,-5.68533,-8.25682,-4.92033,-7.48256
-9,-3.856,-5.64018,-8.20508,-5.27361,-7.60947,-5.41013,-7.28384,-5.41013,-7.28384,-5.64018,-8.20508,-4.87424,-7.43161
-9,-3.7873,-5.59681,-8.1518,-5.23028,-7.55615,-5.41309,-7.21521,-5.41309,-7.21521,-5.59681,-8.1518,-4.82815,-7.38067
-9,-3.7186,-5.55345,-8.09852,-5.18696,-7.50284,-5.41535,-7.14654,-5.41535,-7.14654,-5.55345,-8.09852,-4.78205,-7.32973
-9,-3.6499,-5.51009,-8.04523,-5.14364,-7.44952,-5.41753,-7.07788,-5.41753,-7.07788,-5.51009,-8.04523,-4.73596,-7.27879
-9,-3.58121,-5.46673,-7.99195,-5.10031,-7.3962,-5.41908,-7.0092,-5.41908,-7.0092,-5.46673,-7.99195,-4.68987,-7.22785
-9,-3.51251,-5.42337,-7.93866,-5.05699,-7.34289,-5.41992,-6.94051,-5.41992,-6.94051,-5.42337,-7.93866,-4.64378,-7.17691
-9,-3.44381,-5.38001,-7.88538,-5.01367,-7.28957,-5.42005,-6.87181,-5.42005,-6.87181,-5.38001,-7.88538,-4.59769,-7.12596
-9,-3.37511,-5.33665,-7.83209,-4.97035,-7.23626,-5.41948,-6.80311,-5.41948,-6.80311,-5.33665,-7.83209,-4.5516,-7.07502
-9,-3.30641,-5.29329,-7.77881,-4.92702,-7.18294,-5.41819,-6.73443,-5.41819,-6.73443,-5.29329,-7.77881,-4.5055,-7.02408
-9,-3.23771,-5.24993,-7.72552,-4.8837,-7.12962,-5.4162,-6.66576,-5.4162,-6.66576,-5.24993,-7.72552,-4.45941,-6.97314
-9,-3.16902,-5.20657,-7.67223,-4.84038,-7.07631,-5.4135,-6.59711,-5.4135,-6.59711,-5.20657,-7.67223,-4.41332,-6.9222
-9,-3.10032,-5.16321,-7.61895,-4.79705,-7.02299,-5.4101,-6.5285,-5.4101,-6.5285,-5.16321,-7.61895,-4.36723,-6.87126
-9,-3.03162,-5.11985,-7.56566,-4.75373,-6.96967,-5.40613,-6.45992,-5.40613,-6.45992,-5.11985,-7.56566,-4.32114,-6.82031
-9,-2.96292,-5.07649,-7.51238,-4.71041,-6.91636,-5.40212,-6.39133,-5.40212,-6.39133,-5.07649,-7.51238,-4.27505,-6.76937
-9,-2.89422,-5.03313,-7.45909,-4.66708,-6.86304,-5.39811,-6.32275,-5.39811,-6.32275,-5.03313,-7.45909,-4.22896,-6.71843
-9,-2.82552,-4.98977,-7.40581,-4.62376,-6.80973,-5.3941,-6.25417,-5.3941,-6.25417,-4.98977,-7.40581,-4.18286,-6.66749
-9,-2.75682,-4.94641,-7.35252,-4.58044,-6.75641,-5.3901,-6.18559,-5.3901,-6.18559,-4.94641,-7.35252,-4.13677,-6.61655
-9,-2.68813,-4.90305,-7.29923,-4.53712,-6.70309,-5.38609,-6.11701,-5.38609,-6.11701,-4.90305,-7.29923,-4.09447,-6.56245
-9,-2.61943,-4.85969,-7.24595,-4.49379,-6.64978,-5.38208,-6.04843,-5.38208,-6.04843,-4.85969,-7.24595,-4.05291,-6.50775
-9,-2.55073,-4.81633,-7.19266,-4.45047,-6.59646,-5.37808,-5.97984,-5.37808,-5.97984,-4.81633,-7.19266,-4.01136,-6.45304
-9,-2.48203,-4.77297,-7.13938,-4.40715,-6.54315,-5.37407,-5.91126,-5.37407,-5.91126,-4.77297,-7.13938,-3.96981,-6.39833
-9,-2.41333,-4.72961,-7.08609,-4.36382,-6.48983,-5.37006,-5.84268,-5.37006,-5.84268,-4.72961,-7.08609,-3.92826,-6.34362
-9,-2.34463,-4.68625,-7.03281,-4.3205,-6.43651,-5.36742,-5.77405,-5.36742,-5.77405,-4.68625,-7.03281,-3.8867,-6.28892
-9,-2.27594,-4.64288,-6.97952,-4.27718,-6.3832,-5.37114,-5.70548,-5.37114,-5.70548,-4.64288,-6.97952,-3.84515,-6.23421
-9,-2.20724,-4.59952,-6.92623,-4.23386,-6.32988,-5.38154,-5.6376,-5.38154,-5.6376,-4.59952,-6.92623,-3.8036,-6.1795
-9,-2.13854,-4.55616,-6.87295,-4.19053,-6.27657,-5.39852,-5.57107,-5.39852,-5.57107,-4.55616,-6.87295,-3.76205,-6.1248
-9,-2.06984,-4.5128,-6.81966,-4.14721,-6.22325,-5.42192,-5.50651,-5.42192,-5.50651,-4.5128,-6.81966,-3.72049,-6.07009
-9,-2.00114,-4.46944,-6.76638,-4.10389,-6.16993,-5.45152,-5.44454,-5.45152,-5.44454,-4.46944,-6.76638,-3.67811,-6.01604
-9,-1.93244,-4.42608,-6.71309,-4.06056,-6.11662,-5.48703,-5.38577,-5.48703,-5.38577,-4.42608,-6.71309,-3.63193,-5.9652
-9,-1.86374,-4.38272,-6.65981,-4.01724,-6.0633,-5.52811,-5.33074,-5.52811,-5.33074,-4.38272,-6.65981,-3.58441,-5.91559
-9,-1.79505,-4.33936,-6.60652,-3.97392,-6.00999,-5.57438,-5.27999,-5.57438,-5.27999,-4.33936,-6.60652,-3.53688,-5.86599
-9,-1.72635,-4.296,-6.55324,-3.93059,-5.95667,-5.62538,-5.23401,-5.62538,-5.23401,-4.296,-6.55324,-3.48935,-5.81638
-9,-1.65765,-4.25264,-6.49995,-3.88727,-5.90335,-5.68062,-5.19322,-5.68062,-5.19322,-4.25264,-6.49995,-3.44182,-5.76678
-9,-1.58895,-4.20928,-6.44666,-3.84395,-5.85004,-5.73959,-5.15803,-5.73959,-5.15803,-4.20928,-6.44666,-3.39429,-5.71718
-9,-1.52025,-4.16592,-6.39338,-3.80063,-5.79672,-5.80172,-5.12877,-5.80172,-5.12877,-4.16592,-6.39338,-3.34676,-5.66758
-9,-1.45155,-4.12256,-6.34009,-3.7573,-5.74341,-5.8664,-5.10572,-5.8664,-5.10572,-4.12256,-6.34009,-3.29923,-5.61798
-9,-1.38286,-4.0792,-6.28681,-3.71398,-5.69009,-5.82651,-5.06645,-5.82651,-5.06645,-4.0792,-6.28681,-3.25169,-5.56838
-9,-1.31416,-4.03584,-6.23352,-3.67066,-5.63677,-5.77181,-5.02489,-5.77181,-5.02489,-4.03584,-6.23352,-3.20416,-5.51877
-9,-1.24546,-3.99248,-6.18024,-3.62733,-5.58346,-5.71711,-4.98333,-5.71711,-4.98333,-3.99248,-6.18024,-3.15663,-5.46917
-9,-1.17676,-3.94912,-6.12695,-3.58401,-5.53014,-5.66241,-4.94176,-5.66241,-4.94176,-3.94912,-6.12695,-3.1091,-5.41957
-9,-1.10806,-3.90576,-6.07366,-3.54069,-5.47683,-5.60771,-4.9002,-5.60771,-4.9002,-3.90576,-6.07366,-3.06157,-5.36997
-9,-1.03936,-3.8624,-6.02038,-3.49737,-5.42351,-5.55301,-4.85864,-5.55301,-4.85864,-3.8624,-6.02038,-3.01404,-5.32037
-9,-0.970665,-3.81904,-5.96709,-3.45404,-5.37019,-5.49831,-4.81708,-5.49831,-4.81708,-3.81904,-5.96709,-2.96651,-5.27077
-9,-0.901966,-3.77568,-5.91381,-3.41072,-5.31688,-5.44361,-4.77551,-5.44361,-4.77551,-3.77568,-5.91381,-2.91898,-5.22116
-9,-0.833268,-3.73232,-5.86052,-3.3674,-5.26356,-5.38891,-4.73395,-5.38891,-4.73395,-3.73232,-5.86052,-2.87145,-5.17156
-9,-0.76457,-3.68896,-5.80724,-3.32407,-5.21025,-5.33421,-4.69239,-5.33421,-4.69239,-3.68896,-5.80724,-2.82392,-5.12196
-9,-0.695871,-3.6456,-5.75395,-3.28075,-5.15693,-5.27952,-4.65083,-5.27952,-4.65083,-3.6456,-5.75395,-2.77639,-5.07236
-9,-0.627173,-3.60224,-5.70066,-3.23743,-5.10361,-5.22482,-4.60926,-5.22482,-4.60926,-3.60224,-5.70066,-2.72886,-5.02276
-9,-0.558474,-3.55888,-5.64738,-3.19411,-5.0503,-5.17012,-4.5677,-5.17012,-4.5677,-3.55888,-5.64738,-2.68133,-4.97316
-9,-0.489776,-3.51552,-5.59409,-3.15078,-4.99698,-5.11542,-4.52614,-5.11542,-4.52614,-3.51552,-5.59409,-2.6338,-4.92355
-9,-0.421077,-3.47216,-5.54081,-3.10746,-4.94367,-5.06072,-4.48457,-5.06072,-4.48457,-3.47216,-5.54081,-2.58627,-4.87395
-9,-0.352379,-3.4288,-5.48752,-3.06414,-4.89035,-5.00602,-4.44301,-5.00602,-4.44301,-3.4288,-5.48752,-2.53874,-4.82435
-9,-0.28368,-3.38544,-5.43424,-3.02081,-4.83703,-4.95132,-4.40145,-4.95132,-4.40145,-3.38544,-5.43424,-2.49121,-4.77475
-9,-0.214982,-3.34208,-5.38095,-2.97749,-4.78372,-4.89662,-4.35989,-4.89662,-4.35989,-3.34208,-5.38095,-2.44368,-4.72515
-9,-0.146284,-3.29872,-5.32767,-2.93417,-4.7304,-4.84192,-4.31832,-4.84192,-4.31832,-3.29872,-5.32767,-2.43312,-4.65897
-9,-0.0775852,-3.25536,-5.27438,-2.89084,-4.67709,-4.78722,-4.27676,-4.78722,-4.27676,-3.25536,-5.27438,-2.42864,-4.59042
-9,-0.00888672,-3.212,-5.22109,-2.84752,-4.62377,-4.73252,-4.2352,-4.73252,-4.2352,-3.212,-5.22109,-2.42487,-4.52182
-9,0.0598117,-3.16863,-5.16781,-2.8042,-4.57045,-4.67782,-4.19364,-4.67782,-4.19364,-3.16863,-5.16781,-2.45148,-4.45954
-9,0.12851,-3.12527,-5.11452,-2.77994,-4.63192,-4.62312,-4.15207,-4.62312,-4.15207,-3.12527,-5.11452,-2.48253,-4.39826
-9,0.197209,-3.08191,-5.06124,-2.78206,-4.70058,-4.56842,-4.11051,-4.56842,-4.11051,-3.08191,-5.06124,-2.51359,-4.33698
-9,0.265907,-3.03855,-5.00795,-2.78419,-4.76925,-4.51372,-4.06895,-4.51372,-4.06895,-3.03855,-5.00795,-2.54464,-4.2757
-9,0.334605,-2.99519,-4.95467,-2.78631,-4.83791,-4.45902,-4.02738,-4.45902,-4.02738,-2.99519,-4.95467,-2.57569,-4.21442
-9,0.403304,-2.95183,-4.90138,-2.78842,-4.90658,-4.40433,-3.98582,-4.40433,-3.98582,-2.95183,-4.90138,-2.60675,-4.15314
-9,0.472002,-2.90847,-4.84809,-2.79053,-4.97525,-4.34963,-3.94426,-4.34963,-3.94426,-2.90847,-4.84809,-2.6378,-4.09186
-9,0.540701,-2.86511,-4.79481,-2.79263,-5.04391,-4.29493,-3.9027,-4.29493,-3.9027,-2.86511,-4.79481,-2.66886,-4.03059
-9,0.609399,-2.82175,-4.74152,-2.81247,-5.10481,-4.24023,-3.86113,-4.24023,-3.86113,-2.82175,-4.74152,-2.69991,-3.96931
-9,0.678098,-2.77839,-4.68824,-2.86189,-5.15253,-4.18553,-3.81957,-4.18553,-3.81957,-2.77839,-4.68824,-2.73097,-3.90803
-9,0.746796,-2.73503,-4.63495,-2.91134,-5.20022,-4.13083,-3.77801,-4.13083,-3.77801,-2.73503,-4.63495,-2.76107,-3.84629
-9,0.815495,-2.69167,-4.58167,-2.96078,-5.24792,-4.07613,-3.73645,-4.07613,-3.73645,-2.69167,-4.58167,-2.78663,-3.78254
-9,0.884193,-2.64831,-4.52838,-3.01022,-5.29561,-4.02143,-3.69488,-4.02143,-3.69488,-2.65887,-4.64301,-2.80725,-3.71702
-9,0.952891,-2.63936,-4.58208,-3.05967,-5.34331,-3.96673,-3.65332,-3.96673,-3.65332,-2.65399,-4.71153,-2.82281,-3.65013
-9,1.02159,-2.63484,-4.65063,-3.10911,-5.391,-3.91203,-3.61176,-3.91203,-3.61176,-2.6484,-4.78,-2.83323,-3.58224
-9,1.09029,-2.62961,-4.71913,-3.15855,-5.4387,-3.85733,-3.5702,-3.85733,-3.5702,-2.64211,-4.84841,-2.83844,-3.51376
-9,1.15899,-2.62367,-4.78757,-3.208,-5.48639,-3.80263,-3.52863,-3.80263,-3.52863,-2.63512,-4.91675,-2.83841,-3.44508
-9,1.22769,-2.61702,-4.85595,-3.25744,-5.53409,-3.74793,-3.48707,-3.74793,-3.48707,-2.62742,-4.98502,-2.83315,-3.3766
-9,1.29638,-2.60968,-4.92425,-3.30688,-5.58178,-3.69323,-3.44551,-3.69323,-3.44551,-2.61902,-5.0532,-2.82268,-3.30872
-9,1.36508,-2.60163,-4.99248,-3.35427,-5.63151,-3.63853,-3.40394,-3.63853,-3.40394,-2.57646,-5.01775,-2.80706,-3.24184
-9,1.43378,-2.59316,-5.06065,-3.39836,-5.68417,-3.58384,-3.36238,-3.58384,-3.36238,-2.52898,-4.9681,-2.78639,-3.17634
-9,1.50248,-2.54996,-5.02585,-3.43898,-5.73956,-3.52914,-3.32082,-3.52914,-3.32082,-2.49725,-4.91134,-2.76079,-3.11261
-9,1.57118,-2.61437,-5.00226,-3.47594,-5.79746,-3.47444,-3.27926,-3.47444,-3.27926,-2.49246,-4.84281,-2.7304,-3.05102
-9,1.63988,-2.59169,-4.93671,-3.50909,-5.85761,-3.41974,-3.23769,-3.41974,-3.23769,-2.48841,-4.77424,-2.6954,-2.99192
-9,1.70857,-2.54416,-4.88711,-3.53831,-5.91978,-3.36504,-3.19613,-3.36504,-3.19613,-2.48506,-4.70562,-2.65599,-2.93567
-9,1.77727,-2.49663,-4.83751,-3.56346,-5.98369,-3.31034,-3.15457,-3.31034,-3.15457,-2.48241,-4.63697,-2.61242,-2.88259
-9,1.84597,-2.48717,-4.89166,-3.58444,-6.0491,-3.25564,-3.11301,-3.25564,-3.11301,-2.48048,-4.5683,-2.56492,-2.83298
-9,1.91467,-2.48393,-4.96028,-3.60117,-6.11571,-3.20094,-3.07144,-3.20094,-3.07144,-2.47925,-4.49961,-2.51611,-2.78464
-9,1.98337,-2.48141,-5.02893,-3.61357,-6.18327,-3.14624,-3.02988,-3.14624,-3.02988,-2.50351,-4.43606,-2.46729,-2.7363
-9,2.05207,,,-3.6216,-6.25149,-3.09154,-2.98832,-3.09154,-2.98832,-2.53154,-4.37334,-2.41846,-2.68797
-9,2.12076,,,-3.62522,-6.32008,-3.03684,-2.94675,-3.03684,-2.94675,-2.55956,-4.31062,-2.36964,-2.63964
-9,2.18946,,,-3.62441,-6.38876,-2.98214,-2.90519,-2.98214,-2.90519,-2.58759,-4.2479,-2.32082,-2.5913
-9,2.25816,,,-3.61918,-6.45725,-2.92744,-2.86363,-2.92744,-2.86363,-2.61562,-4.18518,-2.272,-2.54297
-9,2.32686,,,-3.60955,-6.52525,-2.87274,-2.82207,-2.87274,-2.82207,-2.64365,-4.12246,-2.22318,-2.49464
-9,2.39556,,,-3.59557,-6.5925,-2.81804,-2.7805,-2.81804,-2.7805,-2.67168,-4.05974,-2.17436,-2.44631
-9,2.46426,,,-3.57728,-6.65871,-2.76335,-2.73894,-2.76335,-2.73894,-2.69971,-3.99702,-2.12554,-2.39797
-9,2.53296,,,-3.55477,-6.7236,-2.70865,-2.69738,-2.70865,-2.69738,-2.72774,-3.9343,-2.07672,-2.34964
-9,2.60165,,,-3.52813,-6.78691,-2.65395,-2.65582,-2.65395,-2.65582,-2.75577,-3.87158,-2.0279,-2.30131
-9,2.67035,,,-3.49746,-6.84837,-2.59925,-2.61425,-2.59925,-2.61425,-2.78254,-3.80833,-1.97908,-2.25297
-9,2.73905,,,-3.4629,-6.90773,-2.54455,-2.57269,-2.54455,-2.57269,-2.80332,-3.74288,-1.93026,-2.20464
-9,2.80775,,,-3.42459,-6.96474,-2.48985,-2.53113,-2.48985,-2.53113,-2.81758,-3.67571,-1.88144,-2.15631
-9,2.87645,,,-3.38269,-7.01916,-2.43515,-2.48956,-2.43515,-2.48956,-2.8252,-3.60746,-1.83262,-2.10798
-9,2.94515,,,-3.33737,-7.07078,-2.38045,-2.448,-2.38045,-2.448,-2.82609,-3.53879,-1.7838,-2.05964
-9,3.01384,,,-3.28882,-7.11937,-2.32575,-2.40644,-2.32575,-2.40644,-2.82025,-3.47037,-1.73498,-2.01131
